customer_id,age,gender,region,signup_days_ago,lifetime_value,loyalty_tier
C00573,41,Female,Midwest,1452,459.9,Silver
C00574,35,Female,Northeast,522,107.61,Bronze
C00575,47,Male,Southwest,571,278.45,Bronze
C00576,18,Other,West,1533,117.71,Bronze
C00577,40,Male,Northeast,1221,512.81,Silver
C00578,47,Male,Southwest,1656,277.67,Bronze
C00579,20,Male,Southwest,1144,88.94,Bronze
C00580,51,Male,Southwest,752,263.23,Bronze
C00581,42,Male,Southwest,871,113.92,Bronze
C00582,33,Female,Southwest,329,280.37,Bronze
C00583,45,Female,Southeast,203,112.94,Bronze
C00584,65,Male,West,675,250.82,Bronze
C00585,40,Female,West,1426,480.79,Silver
C00586,40,Male,Southeast,53,233.28,Bronze
C00587,32,Male,Northeast,1254,172.12,Bronze
C00588,27,Female,Southwest,760,293.81,Bronze
C00589,47,Female,Southeast,36,458.27,Silver
C00590,27,Male,Southwest,1059,90.34,Bronze
C00591,38,Male,Northeast,1683,309.39,Silver
C00592,32,Female,Northeast,1214,800.94,Gold
C00593,43,Female,Midwest,1650,410.05,Silver
C00594,42,Female,Southeast,907,257.75,Bronze
C00595,50,Male,West,1301,435.18,Silver
C00596,31,Male,Midwest,195,367.69,Silver
C00597,34,Male,Northeast,457,482.14,Silver
C00598,26,Male,Northeast,174,39.59,Bronze
C00599,32,Female,Southeast,1564,60.45,Bronze
C00600,42,Male,Northeast,1596,604.47,Silver
C00601,47,Male,West,962,63.13,Bronze
C00602,26,Female,Southeast,538,351.21,Silver
C00603,48,Female,Northeast,936,178.24,Bronze
C00604,54,Male,Midwest,1273,99.83,Bronze
C00605,42,Female,Northeast,674,335.19,Silver
C00606,60,Female,Northeast,1629,293.22,Bronze
C00607,28,Female,Southeast,105,1634.85,Gold
C00608,23,Male,Southwest,1696,139.44,Bronze
C00609,18,Female,Southwest,853,894.35,Gold
C00610,55,Female,West,1372,336.02,Silver
C00611,45,Male,Southeast,1091,134.97,Bronze
C00612,37,Male,Southeast,595,502.36,Silver
C00613,41,Female,Midwest,1695,407.14,Silver
C00614,24,Male,West,1783,252.71,Bronze
C00615,67,Female,Southwest,1567,310.96,Silver
C00616,39,Male,Northeast,1299,142.98,Bronze
C00617,39,Male,Northeast,1193,116.37,Bronze
C00618,46,Male,West,1311,484.68,Silver
C00619,43,Female,West,646,200.03,Bronze
C00620,40,Male,West,410,227.68,Bronze
C00621,28,Female,West,877,314.77,Silver
C00622,43,Female,Southwest,1531,310.68,Silver
C00623,60,Female,Midwest,1238,67.6,Bronze
C00624,54,Female,Southwest,332,778.7,Silver
C00625,57,Female,Southwest,1547,272.89,Bronze
C00626,31,Male,West,785,203.9,Bronze
C00627,26,Female,Southeast,193,360.6,Silver
C00628,36,Female,Northeast,1697,302.74,Silver
C00629,38,Male,Midwest,1256,488.02,Silver
C00630,51,Male,Midwest,1461,397.1,Silver
C00631,18,Female,Southwest,1263,466.88,Silver
C00632,56,Male,Northeast,130,825.42,Gold
C00633,36,Female,Southeast,1499,542.0,Silver
C00634,32,Male,West,927,211.78,Bronze
C00635,25,Male,Northeast,812,89.07,Bronze
C00636,18,Female,Southeast,1614,1097.75,Gold
C00637,47,Male,Southeast,397,197.56,Bronze
C00638,38,Male,West,1292,159.84,Bronze
C00639,22,Female,Northeast,756,51.26,Bronze
C00640,22,Male,Southwest,1344,331.83,Silver
C00641,33,Female,Midwest,401,279.78,Bronze
C00642,58,Female,Southwest,891,62.58,Bronze
C00643,34,Female,Midwest,1484,367.95,Silver
C00644,19,Male,Southeast,309,156.28,Bronze
C00645,35,Male,Northeast,1520,2755.31,Gold
C00646,34,Female,Northeast,345,146.58,Bronze
C00647,18,Female,Midwest,1130,165.39,Bronze
C00648,37,Female,Northeast,845,111.35,Bronze
C00649,35,Female,Southeast,180,772.85,Silver
C00650,46,Male,Midwest,1449,174.95,Bronze
C00651,60,Male,Southeast,1038,127.43,Bronze
C00652,51,Male,Northeast,1549,462.32,Silver
C00653,34,Male,West,1350,70.65,Bronze
C00654,24,Male,Southwest,698,429.49,Silver
C00655,68,Female,Northeast,1763,1215.92,Gold
C00656,38,Male,Northeast,436,407.46,Silver
C00657,38,Male,Southwest,316,434.46,Silver
C00658,37,Male,Northeast,1546,535.42,Silver
C00659,40,Female,Southwest,946,1139.95,Gold
C00660,36,Female,Northeast,1589,726.98,Silver
C00661,31,Female,Southwest,1509,363.47,Silver
C00662,31,Female,Southeast,521,551.97,Silver
C00663,37,Male,Southwest,1062,110.24,Bronze
C00664,31,Female,Southeast,1185,492.09,Silver
C00665,29,Male,West,1130,98.99,Bronze
C00666,39,Male,Northeast,767,175.86,Bronze
C00667,34,Female,Southeast,160,15.27,Bronze
C00668,56,Female,West,1026,351.18,Silver
C00669,18,Male,Midwest,1465,137.07,Bronze
C00670,51,Male,Southwest,1143,665.16,Silver
C00671,52,Female,Midwest,527,347.64,Silver
C00672,18,Male,Southwest,1682,672.96,Silver
C00673,33,Male,Midwest,651,92.27,Bronze
C00674,33,Male,Southwest,918,623.0,Silver
C00675,21,Male,Southwest,383,1628.27,Gold
C00676,28,Female,Southeast,300,486.75,Silver
C00677,24,Male,Southwest,1445,498.36,Silver
C00678,59,Male,West,461,285.04,Bronze
C00679,49,Female,Northeast,768,152.6,Bronze
C00680,53,Female,West,501,485.45,Silver
C00681,46,Male,Northeast,1809,63.09,Bronze
C00682,24,Male,West,1361,168.01,Bronze
C00683,31,Male,Northeast,537,49.7,Bronze
C00684,43,Female,Northeast,84,129.89,Bronze
C00685,23,Female,Southeast,66,436.09,Silver
C00686,46,Female,Midwest,929,385.62,Silver
C00687,35,Female,Southwest,84,256.17,Bronze
C00688,33,Female,Southwest,553,285.25,Bronze
C00689,46,Female,Midwest,944,44.82,Bronze
C00690,43,Female,Northeast,492,174.98,Bronze
C00691,33,Male,West,726,132.53,Bronze
C00692,51,Other,Midwest,1531,135.21,Bronze
C00693,25,Male,Midwest,1802,419.73,Silver
C00694,45,Male,Southeast,745,112.79,Bronze
C00695,45,Female,Midwest,1264,141.99,Bronze
C00696,34,Male,Southeast,1279,37.4,Bronze
C00697,41,Female,West,1060,187.78,Bronze
C00698,22,Female,Midwest,761,91.92,Bronze
C00699,49,Male,Southwest,1593,262.77,Bronze
C00700,35,Female,Midwest,1018,103.96,Bronze
C00701,31,Male,Southeast,241,268.83,Bronze
C00702,50,Male,Southwest,1242,214.82,Bronze
C00703,29,Female,Midwest,1128,1101.95,Gold
C00704,21,Female,Northeast,783,382.79,Silver
C00705,19,Female,West,1167,46.73,Bronze
C00706,45,Male,Southeast,1732,78.38,Bronze
C00707,22,Female,West,1671,257.16,Bronze
C00708,59,Male,Midwest,1204,105.97,Bronze
C00709,18,Female,West,465,16.92,Bronze
C00710,58,Male,Northeast,113,824.35,Gold
C00711,40,Female,Southeast,1265,467.88,Silver
C00712,36,Male,Southwest,808,391.07,Silver
C00713,31,Male,West,863,141.66,Bronze
C00714,42,Female,Northeast,490,359.57,Silver
C00715,37,Female,Southeast,206,129.81,Bronze
C00716,51,Female,Southeast,341,294.23,Bronze
C00717,39,Female,West,1747,106.86,Bronze
C00718,39,Female,West,1212,957.82,Gold
C00719,33,Female,West,1754,59.55,Bronze
C00720,37,Male,Midwest,215,741.78,Silver
C00721,41,Female,West,1524,253.41,Bronze
C00722,18,Male,Midwest,1362,157.51,Bronze
C00723,21,Female,Northeast,275,284.38,Bronze
C00724,46,Female,Midwest,1046,473.43,Silver
C00725,40,Female,Southwest,413,837.21,Gold
C00726,35,Female,West,1095,324.35,Silver
C00727,38,Female,Midwest,314,109.77,Bronze
C00728,42,Female,West,1009,257.25,Bronze
C00729,31,Male,Southwest,1017,1255.28,Gold
C00730,28,Female,Midwest,329,822.96,Gold
C00731,40,Male,Southeast,930,554.4,Silver
C00732,26,Female,Southwest,1489,500.76,Silver
C00733,42,Male,Southwest,1422,459.21,Silver
C00734,18,Male,Southeast,903,694.28,Silver
C00735,50,Male,Midwest,515,162.23,Bronze
C00736,43,Male,Southeast,465,72.27,Bronze
C00737,41,Female,Northeast,835,260.37,Bronze
C00738,49,Male,Southwest,1481,117.23,Bronze
C00739,57,Female,Southeast,210,94.68,Bronze
C00740,50,Male,Southwest,912,127.96,Bronze
C00741,18,Female,Northeast,906,2291.09,Gold
C00742,22,Female,Midwest,723,276.58,Bronze
C00743,30,Female,Northeast,369,338.9,Silver
C00744,38,Female,West,520,81.44,Bronze
C00745,44,Male,Midwest,524,46.55,Bronze
C00746,29,Female,West,759,117.08,Bronze
C00747,40,Male,Northeast,1216,892.81,Gold
C00748,28,Female,Northeast,1611,330.58,Silver
C00749,30,Female,Northeast,485,419.36,Silver
C00750,21,Male,Southeast,1145,475.66,Silver
C00751,26,Female,West,134,143.71,Bronze
C00752,21,Female,Midwest,748,853.35,Gold
C00753,26,Male,West,468,138.45,Bronze
C00754,50,Male,Midwest,1551,867.49,Gold
C00755,26,Male,Southeast,1381,364.33,Silver
C00756,69,Female,Southeast,680,48.9,Bronze
C00757,43,Female,Northeast,1594,124.81,Bronze
C00758,40,Male,West,538,49.09,Bronze
C00759,27,Male,West,280,697.12,Silver
C00760,46,Female,Northeast,994,239.3,Bronze
C00761,31,Female,Northeast,1244,32.93,Bronze
C00762,39,Male,Southwest,76,343.15,Silver
C00763,68,Male,West,908,150.89,Bronze
C00764,36,Female,West,1304,64.37,Bronze
C00765,51,Male,Southeast,1047,1107.84,Gold
C00766,29,Male,Southeast,804,269.5,Bronze
C00767,37,Female,Southwest,914,187.9,Bronze
C00768,59,Female,West,93,170.8,Bronze
C00769,30,Male,Southeast,349,62.68,Bronze
C00770,59,Male,West,889,75.63,Bronze
C00771,46,Male,West,809,777.77,Silver
C00772,31,Male,Southeast,1577,159.73,Bronze
C00773,45,Female,Midwest,1345,249.6,Bronze
C00774,49,Male,Northeast,58,38.87,Bronze
C00775,45,Female,Northeast,1704,74.72,Bronze
C00776,19,Female,West,466,423.62,Silver
C00777,29,Male,Southeast,1650,343.76,Silver
C00778,35,Male,West,1639,1185.64,Gold
C00779,37,Female,Southwest,792,819.47,Gold
C00780,45,Female,Northeast,765,198.81,Bronze
C00781,40,Female,Midwest,1100,374.52,Silver
C00782,21,Male,West,1470,184.02,Bronze
C00783,42,Female,West,1646,1555.15,Gold
C00784,45,Female,West,480,688.22,Silver
C00785,44,Female,Southeast,662,285.06,Bronze
C00786,50,Male,Midwest,1608,293.05,Bronze
C00787,48,Female,Midwest,1711,898.18,Gold
C00788,43,Female,Southwest,1127,412.25,Silver
C00789,37,Male,Southeast,1106,995.02,Gold
C00790,18,Female,Southwest,262,33.98,Bronze
C00791,43,Male,Southeast,229,370.59,Silver
C00792,40,Male,Southwest,703,153.87,Bronze
C00793,41,Male,West,578,1188.85,Gold
C00794,22,Female,Midwest,966,984.13,Gold
C00795,25,Male,West,126,252.03,Bronze
C00796,50,Male,Southeast,78,974.64,Gold
C00797,37,Female,Southeast,925,1217.8,Gold
C00798,46,Male,Northeast,551,261.64,Bronze
C00799,38,Female,Northeast,69,2263.66,Gold
C00800,38,Female,Southeast,943,237.89,Bronze
C00801,49,Female,West,1206,201.73,Bronze
C00802,31,Female,West,1159,533.41,Silver
C00803,39,Female,Northeast,582,177.97,Bronze
C00804,32,Male,Southwest,705,264.23,Bronze
C00805,32,Female,West,799,870.0,Gold
C00806,34,Male,Southwest,240,248.96,Bronze
C00807,40,Female,West,1255,53.22,Bronze
C00808,32,Male,Northeast,462,340.56,Silver
C00809,53,Female,Midwest,736,130.76,Bronze
C00810,27,Female,West,594,533.12,Silver
C00811,35,Female,Northeast,176,457.86,Silver
C00812,32,Male,Northeast,1552,919.9,Gold
C00813,55,Male,Northeast,311,553.79,Silver
C00814,40,Female,Southeast,1363,652.77,Silver
C00815,50,Female,Midwest,784,134.0,Bronze
C00816,20,Male,Midwest,1104,504.51,Silver
C00817,41,Female,Northeast,524,1438.86,Gold
C00818,48,Female,West,438,131.66,Bronze
C00819,38,Male,Midwest,1679,1236.16,Gold
C00820,50,Female,Southeast,302,149.24,Bronze
C00821,31,Female,Northeast,487,113.66,Bronze
C00822,54,Male,Northeast,1173,319.44,Silver
C00823,65,Male,Southeast,1754,466.06,Silver
C00824,33,Female,Northeast,75,555.89,Silver
C00825,32,Female,Southeast,1296,102.97,Bronze
C00826,55,Male,West,340,361.8,Silver
C00827,56,Female,Midwest,591,132.03,Bronze
C00828,31,Female,Southeast,360,64.07,Bronze
C00829,32,Female,Southeast,40,106.07,Bronze
C00830,34,Male,West,937,124.49,Bronze
C00831,21,Female,Southwest,1477,391.28,Silver
C00832,26,Male,West,1101,690.21,Silver
C00833,25,Male,Midwest,1430,64.98,Bronze
C00834,28,Male,Southeast,1621,335.88,Silver
C00835,37,Female,Southeast,37,84.86,Bronze
C00836,40,Female,Southwest,1013,431.03,Silver
C00837,56,Male,Northeast,1579,139.71,Bronze
C00838,26,Female,Southwest,1780,94.99,Bronze
C00839,49,Male,West,1423,502.55,Silver
C00840,35,Male,West,1493,144.28,Bronze
C00841,37,Other,Northeast,1810,184.13,Bronze
C00842,46,Female,West,595,33.18,Bronze
C00843,24,Male,Midwest,1537,573.58,Silver
C00844,42,Female,Northeast,302,512.25,Silver
C00845,39,Male,Southeast,970,245.9,Bronze
C00846,43,Male,Southwest,930,61.88,Bronze
C00847,41,Female,Midwest,160,726.64,Silver
C00848,67,Female,Southeast,1574,134.34,Bronze
C00849,30,Male,Northeast,753,162.71,Bronze
C00850,31,Female,West,663,1960.27,Gold
C00851,30,Female,West,143,129.9,Bronze
C00852,31,Male,West,561,477.23,Silver
C00853,30,Female,Midwest,1552,405.81,Silver
C00854,52,Female,Midwest,1392,347.64,Silver
C00855,55,Female,Midwest,1074,315.39,Silver
C00856,31,Female,Southeast,1773,343.35,Silver
C00857,28,Female,Southwest,62,312.54,Silver
C00858,43,Male,Midwest,162,233.52,Bronze
C00859,31,Female,Southeast,949,953.51,Gold
C00860,45,Female,Midwest,1756,75.08,Bronze
C00861,40,Male,West,1004,613.58,Silver
C00862,19,Female,Northeast,55,512.91,Silver
C00863,56,Female,Southeast,1417,458.77,Silver
C00864,59,Female,West,630,668.66,Silver
C00865,30,Male,Southeast,1145,225.13,Bronze
C00866,33,Male,West,574,45.51,Bronze
C00867,41,Female,Northeast,1291,229.28,Bronze
C00868,42,Male,West,47,100.28,Bronze
C00869,45,Female,Northeast,1327,126.64,Bronze
C00870,62,Male,Northeast,963,79.98,Bronze
C00871,35,Male,Southwest,318,159.24,Bronze
C00872,28,Male,Midwest,1080,143.03,Bronze
C00873,21,Male,Southeast,846,28.79,Bronze
C00874,29,Female,Southeast,1487,459.53,Silver
C00875,37,Male,West,137,1804.95,Gold
C00876,59,Male,Midwest,1002,422.26,Silver
C00877,31,Male,Southwest,977,203.85,Bronze
C00878,40,Female,Southwest,767,232.93,Bronze
C00879,37,Male,West,353,167.52,Bronze
C00880,52,Female,Midwest,896,265.35,Bronze
C00881,68,Female,Midwest,1584,236.68,Bronze
C00882,31,Female,West,764,114.78,Bronze
C00883,32,Female,Northeast,822,1112.76,Gold
C00884,50,Female,Southeast,1157,64.17,Bronze
C00885,46,Female,Northeast,1385,467.08,Silver
C00886,60,Male,Northeast,1415,223.39,Bronze
C00887,45,Male,Northeast,318,1353.91,Gold
C00888,33,Male,Midwest,1497,332.55,Silver
C00889,45,Female,West,1090,176.99,Bronze
C00890,51,Other,Midwest,1401,195.79,Bronze
C00891,47,Female,Southeast,921,253.64,Bronze
C00892,44,Male,Northeast,1809,87.49,Bronze
C00893,50,Female,Midwest,72,122.71,Bronze
C00894,52,Male,Southeast,1179,49.08,Bronze
C00895,54,Male,West,38,106.63,Bronze
C00896,45,Male,Southwest,1579,266.27,Bronze
C00897,35,Male,Northeast,1184,320.59,Silver
C00898,39,Female,Northeast,1378,41.21,Bronze
C00899,52,Male,Midwest,213,216.27,Bronze
C00900,28,Male,Southwest,1335,406.29,Silver
C00901,42,Female,West,924,211.32,Bronze
C00902,33,Female,Southwest,1106,138.32,Bronze
C00903,38,Female,Southeast,1606,168.86,Bronze
C00904,53,Male,Southwest,899,150.4,Bronze
C00905,40,Female,Northeast,562,137.96,Bronze
C00906,38,Female,Northeast,1430,286.13,Bronze
C00907,21,Male,Southwest,1348,1952.6,Gold
C00908,46,Female,Southwest,1261,125.29,Bronze
C00909,45,Male,Northeast,1029,183.77,Bronze
C00910,63,Male,Northeast,692,233.57,Bronze
C00911,34,Female,Northeast,1530,131.81,Bronze
C00912,40,Female,Northeast,983,657.48,Silver
C00913,40,Male,Northeast,98,28.97,Bronze
C00914,56,Female,Southwest,1490,151.72,Bronze
C00915,36,Female,West,330,511.06,Silver
C00916,41,Female,West,56,187.79,Bronze
C00917,45,Male,West,1681,116.89,Bronze
C00918,40,Female,Midwest,959,363.83,Silver
C00919,32,Male,West,683,553.19,Silver
C00920,40,Female,Midwest,582,295.77,Bronze
C00921,50,Male,Southeast,135,118.97,Bronze
C00922,25,Male,Midwest,615,368.92,Silver
C00923,39,Female,Midwest,601,170.4,Bronze
C00924,29,Male,West,839,478.51,Silver
C00925,52,Male,Southwest,663,929.77,Gold
C00926,19,Male,Southeast,1768,23.45,Bronze
C00927,31,Female,West,1064,270.42,Bronze
C00928,42,Male,Northeast,960,51.31,Bronze
C00929,56,Female,West,688,2203.08,Gold
C00930,37,Male,Southeast,1269,160.56,Bronze
C00931,31,Male,Northeast,915,479.02,Silver
C00932,60,Male,Southeast,350,237.04,Bronze
C00933,20,Female,West,489,118.77,Bronze
C00934,18,Male,Northeast,1579,106.71,Bronze
C00935,43,Male,Southwest,608,1019.54,Gold
C00936,31,Female,Northeast,1745,578.45,Silver
C00937,25,Female,Southwest,906,1407.01,Gold
C00938,46,Male,West,783,257.21,Bronze
C00939,40,Male,Southeast,189,317.07,Silver
C00940,31,Female,Southeast,493,192.39,Bronze
C00941,22,Male,West,1027,188.98,Bronze
C00942,48,Male,West,1575,95.8,Bronze
C00943,45,Female,West,1689,263.91,Bronze
C00944,36,Female,Southeast,1326,120.26,Bronze
C00945,60,Female,Midwest,270,364.21,Silver
C00946,25,Male,Southwest,965,285.15,Bronze
C00947,19,Male,Northeast,993,317.0,Silver
C00948,29,Female,Southeast,988,1105.02,Gold
C00949,37,Male,Southeast,1708,236.52,Bronze
C00950,40,Female,West,894,483.5,Silver
C00951,35,Female,West,1220,1550.54,Gold
C00952,42,Male,Southeast,1622,793.1,Silver
C00953,22,Female,Northeast,679,690.8,Silver
C00954,55,Female,Northeast,356,185.67,Bronze
C00955,37,Female,Midwest,894,300.87,Silver
C00956,51,Male,Southeast,558,74.71,Bronze
C00957,42,Male,Southwest,1326,383.38,Silver
C00958,43,Female,Midwest,908,313.25,Silver
C00959,44,Male,Southeast,1429,249.9,Bronze
C00960,43,Other,Southwest,1428,616.76,Silver
C00961,45,Male,Midwest,363,82.52,Bronze
C00962,53,Female,Midwest,1056,1065.69,Gold
C00963,40,Male,Northeast,1296,550.92,Silver
C00964,46,Female,Southeast,1673,229.62,Bronze
C00965,36,Male,Southwest,1104,214.04,Bronze
C00966,55,Male,Midwest,911,377.11,Silver
C00967,29,Male,Southeast,379,961.76,Gold
C00968,59,Female,West,203,268.12,Bronze
C00969,37,Male,Southwest,145,278.56,Bronze
C00970,20,Female,Southeast,1748,248.71,Bronze
C00971,39,Female,Midwest,390,1216.61,Gold
C00972,29,Male,Southwest,1408,175.56,Bronze
C00973,48,Female,Northeast,1719,238.28,Bronze
C00974,30,Male,West,1812,913.33,Gold
C00975,32,Female,West,105,279.31,Bronze
C00976,18,Female,West,785,680.86,Silver
C00977,32,Male,Southeast,1134,107.75,Bronze
C00978,18,Male,Southeast,1282,203.41,Bronze
C00979,18,Male,West,101,930.75,Gold
C00980,47,Other,Northeast,1456,133.13,Bronze
C00981,47,Male,Southeast,1271,213.54,Bronze
C00982,43,Female,Northeast,481,308.28,Silver
C00983,26,Male,Northeast,940,100.46,Bronze
C00984,37,Female,Southwest,1808,168.61,Bronze
C00985,37,Male,Midwest,396,270.8,Bronze
C00986,24,Female,Southwest,855,255.19,Bronze
C00987,56,Female,Northeast,1643,774.58,Silver
C00988,48,Female,Midwest,699,979.76,Gold
C00989,35,Male,Northeast,1613,113.24,Bronze
C00990,38,Male,West,1365,270.46,Bronze
C00991,40,Male,West,1351,448.91,Silver
C00992,18,Female,Northeast,1077,957.87,Gold
C00993,35,Male,Southwest,139,467.15,Silver
C00994,29,Female,Northeast,81,317.93,Silver
C00995,25,Male,West,1343,445.81,Silver
C00996,34,Female,Southwest,1497,448.72,Silver
C00997,59,Female,Southwest,496,106.17,Bronze
C00998,45,Female,Southwest,1312,291.06,Bronze
C00999,31,Male,Southeast,1377,909.82,Gold
C01000,44,Male,Northeast,1704,203.04,Bronze
C01001,54,Male,Northeast,847,274.93,Bronze
C01002,49,Male,Midwest,1391,196.71,Bronze
C01003,38,Female,West,816,30.49,Bronze
C01004,30,Female,Northeast,585,249.27,Bronze
C01005,46,Female,West,958,321.06,Silver
C01006,42,Male,Southeast,1475,154.28,Bronze
C01007,48,Female,Southeast,288,86.56,Bronze
C01008,45,Female,West,1678,110.77,Bronze
C01009,50,Female,Midwest,1792,486.76,Silver
C01010,31,Male,West,94,1444.14,Gold
C01011,53,Male,Northeast,192,849.11,Gold
C01012,40,Male,West,1217,72.97,Bronze
C01013,62,Female,Northeast,1731,528.04,Silver
C01014,29,Female,Northeast,68,134.71,Bronze
C01015,58,Male,West,694,144.89,Bronze
C01016,40,Male,Southwest,349,161.45,Bronze
C01017,30,Female,Southeast,389,461.95,Silver
C01018,32,Female,Southeast,298,580.17,Silver
C01019,34,Male,Midwest,353,224.03,Bronze
C01020,43,Female,Northeast,355,227.47,Bronze
C01021,44,Other,West,1640,371.61,Silver
C01022,31,Female,West,286,407.97,Silver
C01023,37,Male,Northeast,229,705.29,Silver
C01024,63,Female,Midwest,1491,77.02,Bronze
C01025,58,Female,West,639,249.14,Bronze
C01026,43,Male,Southeast,1157,93.58,Bronze
C01027,38,Female,West,1425,233.73,Bronze
C01028,39,Female,Northeast,934,199.63,Bronze
C01029,45,Female,West,193,234.61,Bronze
C01030,25,Male,Northeast,1166,119.13,Bronze
C01031,34,Female,West,644,64.16,Bronze
C01032,18,Female,Southeast,1602,37.15,Bronze
C01033,42,Male,Southeast,135,217.44,Bronze
C01034,45,Female,West,728,166.02,Bronze
C01035,32,Female,Northeast,393,133.17,Bronze
C01036,56,Female,Southeast,1074,804.56,Gold
C01037,23,Male,Southeast,689,112.9,Bronze
C01038,20,Female,Southeast,1182,875.81,Gold
C01039,40,Male,Southwest,1536,1055.17,Gold
C01040,50,Male,West,728,42.27,Bronze
C01041,58,Female,Northeast,1252,265.91,Bronze
C01042,32,Male,West,776,170.76,Bronze
C01043,50,Female,Midwest,1673,17.8,Bronze
C01044,37,Male,Southwest,1574,66.67,Bronze
C01045,35,Male,Southeast,990,491.49,Silver
C01046,48,Male,Midwest,1473,1506.1,Gold
C01047,45,Other,Midwest,1279,551.37,Silver
C01048,19,Female,Midwest,959,327.43,Silver
C01049,55,Female,Midwest,238,240.04,Bronze
C01050,54,Male,Northeast,1298,1112.54,Gold
C01051,30,Male,West,1341,1691.57,Gold
C01052,42,Other,Midwest,1119,144.29,Bronze
C01053,43,Male,Southwest,1206,40.45,Bronze
C01054,41,Male,Southeast,520,37.03,Bronze
C01055,31,Female,West,1488,804.08,Gold
C01056,29,Male,Southwest,732,234.54,Bronze
C01057,37,Female,West,1271,288.56,Bronze
C01058,52,Female,Southwest,1482,48.83,Bronze
