order_id,customer_id,order_date,category,num_items,order_value,shipping_cost,days_to_deliver
O000442,C03252,2024-11-04,Electronics,5,229.25,0.0,3
O000443,C03510,2024-06-05,Electronics,3,102.91,0.0,3
O000444,C02036,2024-03-09,Beauty,2,103.22,0.0,3
O000445,C04834,2024-09-26,Electronics,6,226.75,0.0,5
O000446,C03850,2024-08-12,Clothing,2,102.14,0.0,2
O000447,C01778,2024-01-05,Electronics,2,75.41,0.0,3
O000448,C00380,2024-08-30,Electronics,4,40.58,8.76,2
O000449,C03764,2024-04-27,Home,2,86.56,0.0,4
O000450,C01662,2024-06-20,Beauty,6,238.79,0.0,7
O000451,C03059,2024-05-22,Electronics,5,179.87,0.0,7
O000452,C01307,2024-11-18,Home,4,94.82,0.0,4
O000453,C02466,2024-09-13,Beauty,2,55.22,12.48,5
O000454,C04452,2024-12-30,Sports,4,105.87,0.0,6
O000455,C00016,2024-11-13,Sports,1,18.96,10.28,4
O000456,C04411,2024-03-18,Clothing,4,236.47,0.0,3
O000457,C02581,2024-02-26,Clothing,3,141.86,0.0,1
O000458,C02593,2024-01-20,Home,4,105.72,0.0,6
O000459,C04790,2024-01-14,Electronics,6,170.56,0.0,4
O000460,C00069,2024-07-24,Clothing,6,221.39,0.0,6
O000461,C00411,2024-08-24,Home,4,163.99,0.0,3
O000462,C03124,2024-06-29,Electronics,2,57.36,9.8,2
O000463,C02860,2024-10-17,Clothing,1,44.06,10.59,6
O000464,C00919,2024-07-07,Clothing,3,73.94,12.1,4
O000465,C04836,2024-05-26,Electronics,1,5.0,6.15,4
O000466,C01491,2024-12-05,Electronics,2,61.9,9.99,4
O000467,C03806,2024-02-11,Clothing,2,65.24,6.43,6
O000468,C03344,2024-12-19,Electronics,1,40.89,11.28,6
O000469,C02487,2024-01-01,Home,2,67.45,11.13,4
O000470,C02578,2024-11-19,Electronics,2,88.25,0.0,6
O000471,C00273,2024-04-13,Clothing,2,47.12,12.54,6
O000472,C04555,2024-09-11,Clothing,5,147.66,0.0,4
O000473,C00820,2024-07-27,Beauty,2,58.33,5.96,7
O000474,C02616,2024-08-05,Home,4,66.76,6.89,5
O000475,C04957,2024-03-18,Home,2,5.0,12.24,3
O000476,C02545,2024-02-20,Clothing,1,23.35,8.9,6
O000477,C03985,2024-10-14,Clothing,1,43.92,10.39,3
O000478,C04891,2024-04-09,Beauty,2,108.52,0.0,6
O000479,C04901,2024-07-30,Clothing,5,179.27,0.0,2
O000480,C02982,2024-08-24,Home,3,124.05,0.0,5
O000481,C01891,2024-10-21,Home,3,111.26,0.0,4
O000482,C03040,2024-06-05,Sports,4,145.21,0.0,4
O000483,C04936,2024-10-24,Clothing,3,143.75,0.0,4
O000484,C02683,2024-01-14,Electronics,1,23.83,7.17,4
O000485,C00603,2024-04-25,Home,2,58.38,6.97,4
O000486,C03938,2024-05-18,Clothing,3,115.87,0.0,8
O000487,C01433,2024-03-15,Sports,1,22.12,12.61,3
O000488,C04463,2024-10-29,Beauty,2,58.43,7.28,5
O000489,C00256,2024-12-25,Clothing,3,113.55,0.0,5
O000490,C02488,2024-01-24,Home,4,115.56,0.0,1
O000491,C01359,2024-06-25,Electronics,4,121.67,0.0,3
O000492,C03702,2024-02-24,Sports,3,144.69,0.0,5
O000493,C02483,2024-07-31,Clothing,1,5.0,8.33,6
O000494,C00690,2024-11-21,Sports,3,82.44,0.0,3
O000495,C03533,2024-11-29,Clothing,1,42.88,6.0,6
O000496,C00308,2024-11-24,Electronics,3,110.32,0.0,4
O000497,C01697,2024-06-11,Clothing,2,98.27,0.0,7
O000498,C03167,2024-10-26,Beauty,4,133.64,0.0,3
O000499,C00409,2024-06-12,Home,4,150.37,0.0,3
O000500,C03952,2024-03-29,Beauty,3,148.53,0.0,2
O000501,C00826,2024-01-15,Home,1,23.12,12.06,5
O000502,C01192,2024-10-27,Home,5,210.58,0.0,6
O000503,C02135,2024-05-01,Clothing,2,58.73,10.65,4
O000504,C03095,2024-11-13,Home,2,95.07,0.0,4
O000505,C04194,2024-12-13,Sports,2,80.14,0.0,3
O000506,C01775,2024-06-26,Beauty,2,79.18,0.0,4
O000507,C04417,2024-09-25,Electronics,1,50.06,6.99,4
O000508,C00534,2024-04-14,Clothing,3,32.59,12.7,5
O000509,C02868,2024-06-07,Beauty,1,41.68,8.47,5
O000510,C01208,2024-01-05,Electronics,7,159.77,0.0,4
O000511,C00417,2024-12-04,Electronics,5,245.45,0.0,3
O000512,C02777,2024-05-20,Electronics,1,36.99,7.89,2
O000513,C01238,2024-06-17,Clothing,1,11.2,6.42,5
O000514,C04944,2024-01-17,Home,4,165.13,0.0,4
O000515,C04766,2024-02-01,Home,2,86.87,0.0,3
O000516,C01944,2024-01-05,Clothing,2,72.06,5.1,2
O000517,C02181,2024-05-16,Electronics,3,48.05,10.83,3
O000518,C02101,2024-04-16,Clothing,1,66.27,6.37,4
O000519,C04837,2024-06-10,Electronics,9,340.14,0.0,6
O000520,C04119,2024-09-13,Home,4,124.69,0.0,2
O000521,C03675,2024-06-16,Home,2,33.74,6.08,5
O000522,C00460,2024-10-14,Electronics,4,174.0,0.0,4
O000523,C00650,2024-12-20,Clothing,4,142.26,0.0,1
O000524,C04578,2024-09-01,Home,7,349.92,0.0,7
O000525,C00120,2024-04-22,Clothing,1,65.22,9.87,3
O000526,C04769,2024-06-26,Electronics,2,73.21,9.82,3
O000527,C02256,2024-07-08,Beauty,7,293.46,0.0,2
O000528,C00318,2024-01-11,Clothing,3,65.47,7.21,3
O000529,C00868,2024-01-23,Clothing,3,111.48,0.0,4
O000530,C03227,2024-04-28,Sports,6,235.06,0.0,5
O000531,C00394,2024-10-08,Clothing,1,38.55,5.1,4
O000532,C02553,2024-11-14,Clothing,7,243.21,0.0,5
O000533,C04409,2024-03-09,Clothing,4,173.65,0.0,1
O000534,C03229,2024-12-11,Clothing,3,71.68,6.84,5
O000535,C02062,2024-05-13,Home,2,47.97,7.92,3
O000536,C00077,2024-09-09,Beauty,1,10.75,11.13,3
O000537,C03411,2024-02-20,Electronics,5,94.46,0.0,5
O000538,C00409,2024-02-12,Home,4,157.52,0.0,5
O000539,C04093,2024-05-20,Beauty,7,223.86,0.0,3
O000540,C02268,2024-01-25,Home,1,34.42,6.01,5
O000541,C00744,2024-09-26,Sports,3,115.4,0.0,6
O000542,C04529,2024-12-26,Home,4,91.43,0.0,3
O000543,C02854,2024-04-13,Electronics,3,91.46,0.0,6
O000544,C03835,2024-10-21,Sports,5,187.52,0.0,1
O000545,C03998,2024-06-01,Beauty,1,5.0,10.38,7
O000546,C01832,2024-10-30,Beauty,3,124.45,0.0,4
O000547,C00988,2024-10-31,Home,2,77.49,0.0,3
O000548,C02702,2024-06-09,Clothing,2,45.1,5.45,5
O000549,C03713,2024-10-09,Sports,4,112.61,0.0,4
O000550,C03908,2024-02-14,Beauty,8,332.44,0.0,5
O000551,C02865,2024-10-13,Electronics,2,85.55,0.0,3
O000552,C00755,2024-11-14,Clothing,5,173.18,0.0,3
O000553,C00676,2024-06-14,Sports,3,49.54,7.36,4
O000554,C04928,2024-07-25,Home,3,83.47,0.0,4
O000555,C04124,2024-04-17,Electronics,3,77.21,0.0,4
O000556,C04512,2024-03-05,Electronics,2,85.78,0.0,4
O000557,C01711,2024-09-23,Electronics,3,131.36,0.0,4
O000558,C03476,2024-12-18,Electronics,4,86.08,0.0,1
O000559,C00542,2024-07-03,Home,6,141.85,0.0,5
O000560,C00165,2024-08-11,Home,1,34.23,6.31,3
O000561,C02256,2024-06-01,Clothing,5,184.74,0.0,3
O000562,C00985,2024-10-15,Clothing,1,31.27,10.59,4
O000563,C02662,2024-10-11,Electronics,6,151.32,0.0,3
O000564,C04469,2024-07-04,Clothing,4,129.97,0.0,1
O000565,C00618,2024-08-13,Home,1,37.69,11.14,3
O000566,C03914,2024-07-18,Clothing,4,91.66,0.0,3
O000567,C00069,2024-01-11,Clothing,6,161.28,0.0,6
O000568,C03425,2024-11-20,Clothing,2,75.26,0.0,4
O000569,C04197,2024-10-03,Electronics,1,23.09,9.37,5
O000570,C00001,2024-01-03,Clothing,1,28.3,9.86,3
O000571,C02399,2024-12-15,Home,9,365.82,0.0,5
O000572,C02055,2024-10-04,Electronics,9,218.17,0.0,5
O000573,C04414,2024-03-02,Sports,2,109.7,0.0,2
O000574,C00186,2024-01-05,Clothing,2,52.14,11.77,4
O000575,C04824,2024-01-09,Electronics,2,40.42,7.06,1
O000576,C02510,2024-02-27,Electronics,4,139.41,0.0,6
O000577,C04439,2024-10-06,Beauty,4,153.34,0.0,5
O000578,C04809,2024-08-25,Sports,5,137.72,0.0,3
O000579,C03080,2024-11-12,Electronics,3,67.93,7.43,2
O000580,C00136,2024-05-06,Clothing,2,87.27,0.0,5
O000581,C00383,2024-10-30,Beauty,3,96.19,0.0,1
O000582,C04282,2024-08-24,Clothing,1,24.92,5.55,3
O000583,C02687,2024-08-06,Beauty,1,41.55,12.61,2
O000584,C00928,2024-06-26,Beauty,2,55.11,7.75,3
O000585,C03444,2024-11-13,Clothing,1,37.17,10.15,3
O000586,C00561,2024-05-28,Electronics,1,28.05,10.81,4
O000587,C01190,2024-02-07,Clothing,5,132.82,0.0,4
O000588,C00898,2024-04-27,Clothing,5,92.32,0.0,4
O000589,C02369,2024-11-10,Sports,2,103.92,0.0,3
O000590,C01739,2024-04-06,Sports,4,124.12,0.0,3
O000591,C04954,2024-01-17,Electronics,3,104.1,0.0,2
O000592,C03046,2024-11-20,Beauty,5,211.63,0.0,3
O000593,C04381,2024-10-05,Home,1,44.63,8.16,4
O000594,C03873,2024-12-24,Home,1,16.45,12.91,4
O000595,C02399,2024-06-02,Home,4,177.17,0.0,6
O000596,C04762,2024-04-03,Sports,2,58.14,12.45,4
O000597,C01394,2024-06-23,Sports,5,183.0,0.0,4
O000598,C02589,2024-10-28,Home,4,179.29,0.0,3
O000599,C03467,2024-01-29,Home,2,80.19,0.0,3
O000600,C02025,2024-02-03,Electronics,5,195.2,0.0,2
O000601,C03686,2024-01-10,Electronics,3,161.47,0.0,4
O000602,C00930,2024-10-02,Beauty,1,27.56,5.42,6
O000603,C04310,2024-10-16,Clothing,2,31.88,8.03,2
O000604,C04400,2024-04-10,Home,2,117.7,0.0,2
O000605,C03227,2024-05-20,Beauty,1,44.03,5.54,6
O000606,C01404,2024-03-27,Sports,2,75.77,0.0,2
O000607,C00200,2024-10-27,Home,1,35.11,10.47,2
O000608,C03752,2024-05-07,Electronics,1,46.07,11.46,7
O000609,C02286,2024-07-24,Home,2,34.29,9.92,3
O000610,C00671,2024-03-29,Clothing,6,131.9,0.0,5
O000611,C01729,2024-03-22,Electronics,1,23.17,9.81,1
O000612,C03239,2024-07-30,Sports,4,47.74,10.7,4
O000613,C01250,2024-04-28,Clothing,7,162.65,0.0,5
O000614,C00879,2024-12-13,Home,3,100.44,0.0,6
O000615,C04347,2024-05-15,Beauty,3,125.97,0.0,6
O000616,C03352,2024-09-17,Home,6,250.57,0.0,5
O000617,C02524,2024-10-02,Clothing,6,239.08,0.0,4
O000618,C00498,2024-07-26,Electronics,4,56.23,12.68,4
O000619,C01988,2024-11-09,Sports,3,58.61,6.31,3
O000620,C00978,2024-08-30,Clothing,5,163.11,0.0,3
O000621,C03045,2024-12-10,Clothing,2,88.75,0.0,1
O000622,C02749,2024-04-09,Home,1,43.84,9.78,2
O000623,C04880,2024-04-24,Clothing,2,71.98,10.45,3
O000624,C02477,2024-11-25,Clothing,3,45.52,12.19,5
O000625,C00539,2024-01-16,Beauty,3,112.1,0.0,6
O000626,C04041,2024-01-04,Beauty,4,100.78,0.0,5
O000627,C00901,2024-09-22,Clothing,1,17.39,9.93,1
O000628,C01467,2024-02-17,Electronics,5,204.64,0.0,3
O000629,C03016,2024-08-10,Clothing,1,25.21,6.62,4
O000630,C04306,2024-07-22,Home,2,93.54,0.0,2
O000631,C01734,2024-01-20,Sports,4,146.4,0.0,3
O000632,C00491,2024-10-14,Beauty,4,204.5,0.0,4
O000633,C01710,2024-07-12,Electronics,1,46.59,7.88,5
O000634,C01754,2024-11-11,Clothing,3,133.66,0.0,4
O000635,C01919,2024-01-11,Clothing,3,58.44,5.02,6
O000636,C02035,2024-01-20,Beauty,5,215.98,0.0,2
O000637,C02712,2024-10-05,Sports,1,27.98,8.69,4
O000638,C01487,2024-11-28,Electronics,5,206.08,0.0,4
O000639,C01501,2024-02-04,Clothing,5,196.59,0.0,7
O000640,C00198,2024-09-22,Home,5,210.61,0.0,6
O000641,C01968,2024-08-19,Electronics,2,31.9,5.85,5
O000642,C04617,2024-02-07,Clothing,6,192.8,0.0,6
O000643,C01535,2024-03-23,Beauty,2,43.98,5.32,3
O000644,C01714,2024-02-01,Clothing,4,111.39,0.0,5
O000645,C01349,2024-02-23,Electronics,1,48.84,12.8,4
O000646,C04784,2024-08-12,Clothing,1,45.5,7.12,7
O000647,C04563,2024-11-08,Beauty,3,79.7,0.0,7
O000648,C03845,2024-04-16,Clothing,1,15.46,8.49,5
O000649,C00596,2024-01-25,Home,5,175.27,0.0,3
O000650,C00139,2024-02-14,Beauty,8,145.32,0.0,5
O000651,C01015,2024-04-27,Electronics,4,162.76,0.0,8
O000652,C00242,2024-10-20,Beauty,3,111.43,0.0,5
O000653,C02364,2024-05-04,Clothing,3,158.97,0.0,5
O000654,C00733,2024-02-05,Beauty,2,87.67,0.0,4
O000655,C00135,2024-12-09,Sports,2,15.38,5.54,4
O000656,C03260,2024-06-15,Sports,8,374.64,0.0,5
O000657,C03762,2024-09-25,Clothing,3,130.04,0.0,5
O000658,C02627,2024-07-12,Sports,1,33.06,10.16,6
O000659,C03141,2024-05-03,Home,4,122.33,0.0,4
O000660,C02487,2024-09-27,Beauty,4,140.37,0.0,5
O000661,C02125,2024-02-27,Clothing,1,45.04,12.19,4
O000662,C01511,2024-02-28,Clothing,1,40.15,11.43,5
O000663,C01819,2024-11-03,Home,2,76.65,0.0,5
O000664,C04854,2024-08-04,Electronics,3,196.22,0.0,3
O000665,C02797,2024-03-09,Sports,3,102.66,0.0,2
O000666,C04513,2024-08-31,Sports,5,127.27,0.0,6
O000667,C04303,2024-04-12,Sports,3,116.32,0.0,3
O000668,C01644,2024-01-05,Clothing,1,39.6,10.93,3
O000669,C02769,2024-10-25,Clothing,4,145.86,0.0,3
O000670,C04407,2024-09-20,Clothing,4,200.85,0.0,5
O000671,C03365,2024-08-28,Home,6,210.57,0.0,5
O000672,C01400,2024-11-29,Electronics,6,111.48,0.0,3
O000673,C01551,2024-12-14,Home,6,259.98,0.0,4
O000674,C03412,2024-08-09,Electronics,6,206.1,0.0,5
O000675,C00083,2024-11-14,Beauty,2,78.85,0.0,4
O000676,C01480,2024-08-16,Clothing,3,114.36,0.0,5
O000677,C02921,2024-02-01,Clothing,7,326.44,0.0,5
O000678,C02284,2024-12-18,Electronics,1,30.04,7.86,4
O000679,C02441,2024-01-24,Home,4,155.61,0.0,8
O000680,C01783,2024-11-01,Clothing,6,256.69,0.0,7
O000681,C00605,2024-07-05,Beauty,1,13.02,7.12,2
O000682,C04334,2024-05-07,Sports,3,128.24,0.0,5
O000683,C00731,2024-04-21,Home,2,76.16,0.0,6
O000684,C01361,2024-10-20,Clothing,3,55.67,9.48,1
O000685,C02079,2024-05-28,Electronics,4,159.31,0.0,4
O000686,C00978,2024-05-30,Electronics,3,101.2,0.0,3
O000687,C01638,2024-06-22,Clothing,1,50.02,12.66,6
O000688,C01982,2024-07-15,Clothing,3,53.37,9.17,5
O000689,C02951,2024-09-11,Clothing,1,35.1,11.76,4
O000690,C03301,2024-06-16,Electronics,2,39.34,5.48,3
O000691,C04005,2024-03-22,Beauty,5,124.7,0.0,3
O000692,C00583,2024-03-10,Home,3,32.74,10.82,5
O000693,C00460,2024-11-20,Sports,1,38.07,5.77,3
O000694,C00136,2024-01-13,Beauty,1,23.67,6.33,4
O000695,C01977,2024-04-28,Electronics,3,156.61,0.0,2
O000696,C00978,2024-07-30,Home,6,262.27,0.0,3
O000697,C00284,2024-04-11,Sports,2,64.29,8.16,2
O000698,C02898,2024-10-03,Home,1,29.07,6.31,3
O000699,C02399,2024-07-14,Home,2,74.39,5.08,3
O000700,C04113,2024-03-17,Sports,4,126.35,0.0,2
O000701,C01239,2024-12-03,Home,2,81.59,0.0,2
O000702,C03467,2024-11-28,Sports,6,182.69,0.0,2
O000703,C02462,2024-07-23,Beauty,9,231.75,0.0,4
O000704,C03167,2024-08-16,Electronics,4,209.7,0.0,4
O000705,C03705,2024-07-07,Electronics,3,124.18,0.0,2
O000706,C02054,2024-04-08,Sports,3,131.56,0.0,4
O000707,C00780,2024-08-05,Home,6,192.69,0.0,2
O000708,C02135,2024-07-12,Beauty,3,53.34,6.55,4
O000709,C02237,2024-02-12,Electronics,2,39.07,12.95,3
O000710,C01640,2024-05-03,Electronics,1,52.31,5.9,4
O000711,C00420,2024-01-20,Sports,4,129.66,0.0,4
O000712,C01827,2024-11-06,Clothing,1,49.38,9.22,7
O000713,C03139,2024-11-25,Beauty,1,31.44,7.73,2
O000714,C03690,2024-11-23,Electronics,4,158.48,0.0,6
O000715,C04956,2024-06-16,Home,1,44.27,12.19,4
O000716,C00207,2024-02-15,Sports,3,177.76,0.0,5
O000717,C03391,2024-08-10,Home,1,50.5,8.65,5
O000718,C03871,2024-03-19,Sports,2,45.61,8.97,5
O000719,C03797,2024-06-18,Clothing,2,81.92,0.0,3
O000720,C02535,2024-09-02,Electronics,4,206.63,0.0,3
O000721,C02181,2024-09-27,Beauty,2,62.1,12.44,7
O000722,C04211,2024-04-08,Home,3,74.58,5.63,4
O000723,C04307,2024-11-17,Home,6,263.24,0.0,5
O000724,C04228,2024-05-20,Sports,3,76.26,0.0,4
O000725,C01398,2024-04-18,Clothing,1,40.89,6.92,4
O000726,C04250,2024-11-08,Clothing,2,44.3,11.85,4
O000727,C01447,2024-05-16,Clothing,3,78.18,0.0,3
O000728,C00952,2024-04-30,Home,3,92.11,0.0,5
O000729,C04022,2024-04-08,Sports,2,77.85,0.0,4
O000730,C01718,2024-03-06,Home,3,111.07,0.0,5
O000731,C04243,2024-05-23,Beauty,7,179.5,0.0,3
O000732,C03806,2024-04-19,Home,2,81.84,0.0,1
O000733,C03199,2024-05-09,Beauty,3,155.71,0.0,6
O000734,C04811,2024-11-23,Beauty,6,212.89,0.0,1
O000735,C01597,2024-09-13,Sports,7,224.41,0.0,3
O000736,C03734,2024-07-28,Home,1,25.31,12.48,4
O000737,C03217,2024-09-02,Electronics,5,175.87,0.0,6
O000738,C00907,2024-12-26,Beauty,5,115.4,0.0,7
O000739,C03751,2024-06-02,Home,4,147.81,0.0,5
O000740,C04059,2024-05-12,Clothing,4,80.31,0.0,4
O000741,C02155,2024-01-21,Home,1,40.23,8.83,3
O000742,C04925,2024-02-04,Beauty,1,60.61,6.05,5
O000743,C01338,2024-12-25,Electronics,4,145.99,0.0,3
O000744,C04107,2024-11-05,Home,2,85.21,0.0,4
O000745,C02496,2024-08-11,Sports,6,201.24,0.0,5
O000746,C02975,2024-05-03,Home,5,221.37,0.0,4
O000747,C02443,2024-08-27,Sports,2,57.8,7.85,4
O000748,C04474,2024-12-29,Sports,6,163.47,0.0,5
O000749,C00361,2024-10-26,Clothing,1,55.44,6.51,5
O000750,C03065,2024-12-06,Electronics,3,103.55,0.0,4
O000751,C04738,2024-01-04,Beauty,3,57.3,8.12,6
O000752,C00573,2024-05-02,Beauty,7,288.67,0.0,2
O000753,C01956,2024-02-11,Beauty,5,151.17,0.0,3
O000754,C03045,2024-06-17,Electronics,1,54.64,6.27,5
O000755,C01585,2024-10-06,Sports,5,123.26,0.0,4
O000756,C02234,2024-08-12,Clothing,4,120.45,0.0,4
O000757,C03293,2024-07-03,Home,2,52.69,11.36,1
O000758,C03247,2024-11-18,Electronics,5,236.84,0.0,2
O000759,C01815,2024-01-11,Clothing,3,122.88,0.0,6
O000760,C04042,2024-06-21,Electronics,2,52.3,11.86,4
O000761,C01890,2024-04-05,Sports,4,129.66,0.0,4
O000762,C01900,2024-10-04,Clothing,7,45.46,11.7,6
O000763,C02656,2024-05-18,Clothing,3,78.14,0.0,5
O000764,C02330,2024-06-14,Beauty,1,16.84,5.06,3
O000765,C03719,2024-07-05,Electronics,2,81.31,0.0,4
O000766,C01057,2024-03-26,Sports,3,88.91,0.0,6
O000767,C02130,2024-08-18,Electronics,4,86.22,0.0,3
O000768,C01507,2024-05-17,Sports,7,300.74,0.0,3
O000769,C01631,2024-01-19,Clothing,2,75.89,0.0,6
O000770,C00992,2024-12-03,Clothing,4,160.79,0.0,6
O000771,C04591,2024-06-04,Sports,5,181.77,0.0,5
O000772,C01194,2024-04-04,Clothing,1,25.74,12.58,3
O000773,C03969,2024-01-17,Home,4,131.22,0.0,4
O000774,C00703,2024-10-06,Clothing,5,114.75,0.0,4
O000775,C01031,2024-09-17,Beauty,5,154.1,0.0,1
O000776,C04922,2024-06-08,Beauty,4,69.6,7.69,5
O000777,C02482,2024-11-04,Clothing,2,103.33,0.0,6
O000778,C00563,2024-03-21,Clothing,4,157.2,0.0,4
O000779,C00367,2024-07-03,Home,1,30.7,7.57,7
O000780,C00794,2024-07-31,Beauty,1,25.05,5.63,4
O000781,C03104,2024-12-07,Beauty,4,226.05,0.0,5
O000782,C04732,2024-12-24,Clothing,1,55.36,6.71,6
O000783,C00987,2024-06-15,Sports,1,24.24,11.54,5
O000784,C00958,2024-07-24,Electronics,1,40.18,8.93,2
O000785,C03596,2024-12-01,Home,4,76.64,0.0,4
O000786,C00855,2024-09-17,Clothing,2,53.31,10.33,3
O000787,C01570,2024-09-30,Electronics,2,39.9,11.88,7
O000788,C02257,2024-08-23,Clothing,1,31.03,5.44,2
O000789,C03910,2024-08-30,Sports,1,34.21,5.35,2
O000790,C04104,2024-08-07,Beauty,3,111.22,0.0,1
O000791,C04833,2024-12-30,Electronics,2,53.53,7.13,4
O000792,C02223,2024-12-12,Clothing,5,234.65,0.0,5
O000793,C04177,2024-03-10,Home,6,212.31,0.0,6
O000794,C00238,2024-07-31,Beauty,3,148.93,0.0,3
O000795,C03289,2024-12-02,Electronics,1,5.0,8.61,4
O000796,C04283,2024-10-13,Clothing,2,24.26,12.04,1
O000797,C04726,2024-08-13,Clothing,6,237.38,0.0,4
O000798,C01733,2024-09-25,Home,6,106.99,0.0,4
O000799,C03062,2024-10-05,Electronics,1,47.26,8.8,3
O000800,C00815,2024-09-05,Home,4,77.86,0.0,4
O000801,C04710,2024-11-16,Electronics,6,282.68,0.0,6
O000802,C01187,2024-07-14,Clothing,4,216.28,0.0,6
O000803,C02226,2024-01-30,Electronics,2,102.1,0.0,2
O000804,C00985,2024-10-29,Beauty,6,211.05,0.0,3
O000805,C00798,2024-05-10,Beauty,1,32.92,12.18,5
O000806,C04163,2024-01-12,Clothing,5,168.82,0.0,3
O000807,C00544,2024-01-16,Electronics,3,128.55,0.0,5
O000808,C00520,2024-04-26,Beauty,2,39.94,7.26,5
O000809,C02547,2024-05-28,Clothing,1,31.13,7.97,3
O000810,C01455,2024-04-18,Clothing,3,87.74,0.0,4
O000811,C01059,2024-08-23,Clothing,1,35.0,7.15,5
O000812,C02237,2024-11-09,Clothing,2,106.7,0.0,4
O000813,C01113,2024-01-05,Clothing,1,39.96,9.4,1
O000814,C03407,2024-06-28,Beauty,2,76.71,0.0,3
O000815,C00947,2024-12-02,Beauty,1,39.47,7.18,4
O000816,C04031,2024-01-01,Electronics,5,193.25,0.0,4
O000817,C00136,2024-01-08,Clothing,4,151.2,0.0,6
O000818,C02594,2024-05-23,Electronics,5,232.92,0.0,8
O000819,C00793,2024-05-22,Electronics,8,371.43,0.0,1
O000820,C01137,2024-10-01,Home,1,5.0,11.76,3
O000821,C01363,2024-06-01,Home,1,18.09,12.84,5
O000822,C00555,2024-10-13,Sports,2,70.04,8.08,4
O000823,C02573,2024-05-09,Beauty,1,23.01,5.97,4
O000824,C03404,2024-04-30,Clothing,3,69.75,10.43,1
O000825,C02255,2024-02-28,Home,1,24.71,6.04,4
O000826,C01367,2024-08-04,Sports,4,211.56,0.0,2
O000827,C00949,2024-01-31,Home,3,59.85,6.71,4
O000828,C00104,2024-08-31,Clothing,2,62.85,10.08,1
O000829,C01047,2024-05-19,Home,3,130.7,0.0,5
O000830,C04027,2024-07-31,Electronics,1,40.2,7.64,4
O000831,C02615,2024-01-29,Electronics,2,44.81,10.94,2
O000832,C03332,2024-06-12,Beauty,1,17.76,11.25,7
O000833,C00964,2024-04-13,Beauty,4,150.45,0.0,3
O000834,C03272,2024-03-03,Electronics,2,108.0,0.0,4
O000835,C00838,2024-01-15,Electronics,5,160.89,0.0,5
O000836,C02459,2024-10-12,Clothing,1,39.57,8.02,4
O000837,C00882,2024-06-27,Beauty,3,147.5,0.0,5
O000838,C03189,2024-01-11,Sports,3,74.85,7.61,4
O000839,C04520,2024-01-13,Clothing,6,257.33,0.0,4
O000840,C02203,2024-08-02,Clothing,4,151.48,0.0,4
O000841,C03335,2024-11-06,Electronics,1,26.12,8.33,4
O000842,C02199,2024-08-13,Clothing,5,101.49,0.0,6
O000843,C00212,2024-03-03,Clothing,2,43.92,7.83,3
O000844,C01216,2024-09-11,Clothing,2,50.93,10.54,5
O000845,C00881,2024-05-09,Clothing,3,88.49,0.0,5
O000846,C00755,2024-09-19,Electronics,1,29.92,10.77,2
O000847,C00701,2024-06-19,Electronics,1,10.18,9.86,1
O000848,C02220,2024-07-08,Home,3,81.03,0.0,4
O000849,C00371,2024-10-10,Home,2,43.93,7.15,4
O000850,C01733,2024-01-25,Beauty,4,186.28,0.0,4
O000851,C00802,2024-06-08,Home,1,22.71,6.06,3
O000852,C00990,2024-08-04,Beauty,4,195.71,0.0,3
O000853,C04772,2024-06-24,Sports,2,28.98,9.59,5
O000854,C00416,2024-12-01,Electronics,3,128.38,0.0,5
O000855,C02966,2024-08-08,Beauty,3,94.21,0.0,6
O000856,C03338,2024-10-06,Sports,4,137.07,0.0,4
O000857,C03613,2024-03-21,Electronics,5,122.16,0.0,5
O000858,C01621,2024-05-04,Clothing,1,22.52,11.58,4
O000859,C01536,2024-06-18,Sports,2,86.82,0.0,3
O000860,C04345,2024-03-10,Sports,4,92.6,0.0,6
O000861,C02793,2024-03-18,Clothing,3,133.96,0.0,6
O000862,C00573,2024-03-30,Sports,7,162.13,0.0,6
O000863,C04894,2024-12-13,Electronics,6,186.62,0.0,5
O000864,C04857,2024-04-20,Clothing,4,190.42,0.0,4
O000865,C03656,2024-06-12,Clothing,5,182.19,0.0,4
O000866,C00293,2024-05-07,Home,1,5.0,12.73,4
O000867,C04294,2024-06-03,Sports,6,130.99,0.0,4
O000868,C00080,2024-07-12,Electronics,4,114.71,0.0,2
O000869,C04233,2024-06-21,Beauty,1,27.19,9.01,6
O000870,C04309,2024-10-26,Home,4,156.78,0.0,5
O000871,C01863,2024-11-08,Beauty,2,113.58,0.0,2
O000872,C00619,2024-01-21,Home,4,47.93,10.93,4
O000873,C00960,2024-11-06,Clothing,3,154.26,0.0,3
O000874,C03279,2024-04-18,Electronics,4,171.5,0.0,6
O000875,C03736,2024-12-25,Sports,1,62.25,8.76,4
O000876,C02214,2024-05-08,Electronics,1,5.0,11.67,4
O000877,C03575,2024-10-06,Home,5,166.22,0.0,3
O000878,C03997,2024-01-27,Clothing,2,91.64,0.0,4
O000879,C02478,2024-12-09,Beauty,3,68.41,10.31,4
O000880,C03252,2024-04-01,Electronics,5,206.59,0.0,5
O000881,C02169,2024-10-21,Beauty,5,140.61,0.0,3
O000882,C03246,2024-02-24,Clothing,1,53.33,5.31,2
O000883,C02379,2024-07-14,Home,1,34.82,12.87,4
O000884,C01723,2024-08-08,Clothing,1,5.0,12.68,4
